playerId,In,Ex
11858,63,9
11859,63,9
11860,63,6
11861,63,10
11862,63,9
11863,63,8
11864,63,9
11865,63,10
11866,63,8
11867,63,10
11868,63,9
11869,63,9
11870,63,8
11871,62,1
11872,63,8
11873,63,5
11874,54,1
11875,49,6
11876,61,2
11877,61,2
11878,69,1
11879,57,4
11880,57,4
11881,57,1
11882,69,1
11883,57,2
11884,43,5
11885,43,2
11886,43,4
11887,57,3
11888,57,3
11889,40,2
11890,40,7
11891,37,3
11892,40,3
11893,40,7
11894,40,9
11895,40,3
11896,37,6
11897,38,2
11898,37,3
11899,40,10
11900,40,8
11901,38,4
11902,37,7
11903,40,9
11904,40,5
11905,58,1
11906,55,5
11907,40,1
11908,40,2
11909,37,9
11910,40,1
11911,37,4
11912,40,1
11913,40,8
11914,37,7
11915,40,9
11916,37,3
11917,40,4
11918,37,6
11919,40,3
11920,41,6
11921,40,10
11922,40,9
11923,37,8
11924,41,5
11925,40,9
11926,37,8
11927,40,8
11928,40,4
11929,40,3
11930,40,7
11931,37,7
11932,40,2
11933,40,3
11934,40,4
11935,40,1
11936,41,6
11937,37,3
11938,40,10
11939,40,2
11940,40,3
11941,37,2
11942,40,5
11943,37,6
11944,40,3
11945,37,5
11947,40,7
11948,40,7
11949,37,1
11950,37,8
11951,40,8
11952,37,6
11953,40,6
11954,40,5
11955,40,5
11956,37,1
11957,40,7
11958,40,6
11959,40,1
11960,40,6
11961,38,7
11962,37,7
11963,40,4
11964,40,7
11965,40,2
11966,40,8
11967,37,8
11968,40,9
11969,40,2
11970,40,3
11971,37,2
11972,40,8
11973,40,5
11975,40,5
11976,40,1
11977,37,9
11978,40,6
11979,40,7
11980,40,3
11981,40,7
11982,40,8
11983,40,8
11984,38,6
11985,37,9
11986,40,5
11987,40,4
11988,40,2
11989,39,7
11990,37,8
11991,40,3
11992,37,9
11993,40,3
11994,40,9
11995,40,5
11996,40,1
11997,37,9
11998,40,5
11999,40,5
12000,40,2
12001,40,1
12002,40,3
12003,40,3
12004,40,3
12005,40,1
12006,40,1
12007,40,3
12008,40,1
12009,40,7
12010,40,2
12011,40,6
12012,40,1
12013,40,8
12014,40,3
12015,40,6
12016,40,7
12017,40,8
12018,40,6
12019,40,7
12020,40,8
12021,37,8
12022,37,7
12023,40,5
12024,40,6
12025,40,5
12026,40,5
12027,40,6
12028,37,10
12029,40,5
12030,40,3
12031,40,5
12032,40,4
12033,40,7
12034,37,4
12035,37,1
12036,37,1
12037,40,2
12038,40,6
12039,40,5
12040,40,8
12041,40,6
12042,40,5
12043,37,1
12044,41,1
12045,37,2
12046,40,3
12047,40,6
12048,40,3
12049,40,1
12050,40,2
12051,40,1
12052,37,4
12053,41,7
12054,40,1
12055,40,3
12056,40,2
12057,40,2
12058,40,8
12059,40,7
12060,37,5
12061,40,3
12062,40,9
12063,38,5
12064,40,9
12065,38,6
12066,40,9
12067,40,1
12068,37,7
12069,37,5
12070,37,8
12071,37,3
12072,41,6
12073,38,7
12074,40,1
12075,40,7
12076,37,4
12077,41,2
12078,40,6
12079,40,7
12080,40,4
12081,40,8
12082,38,8
12083,37,8
12084,40,2
12085,37,8
12086,40,6
12087,40,2
12088,40,3
12089,37,2
12090,40,9
12091,37,9
12092,37,8
12093,40,7
12094,40,4
12095,40,8
12096,40,4
12097,40,1
12098,40,3
12099,40,6
12100,40,2
12101,40,5
12102,30,4
12103,30,3
12104,70,10
12105,70,9
12106,70,6
12107,70,9
12108,31,1
12109,30,3
12110,62,6
12111,30,1
12112,30,10
12113,19,3
12114,23,4
12115,31,1
12116,24,9
12118,16,7
12119,17,6
12120,17,5
12121,17,5
12122,17,5
12123,17,4
12124,16,3
12125,16,4
12126,17,4
12127,17,4
12128,70,8
12129,72,3
12130,62,7
12131,62,5
12132,62,7
12133,62,5
12134,30,10
12135,30,10
12136,30,5
12137,30,4
12138,30,3
12139,30,1
12140,30,1
12141,30,2
12142,30,3
12143,30,2
12144,30,2
12145,30,1
12146,30,4
12147,63,2
12148,63,2
12149,63,2
12150,63,3
12151,63,2
12152,63,2
12153,62,4
12154,62,4
12155,62,3
12156,62,3
12157,62,2
12158,62,4
12159,62,1
12160,62,5
12161,63,1
12162,63,1
12163,70,6
12164,70,6
12165,70,6
12166,70,6
12167,70,6
12168,70,8
12169,70,7
12170,70,5
12171,70,6
12172,70,4
12173,70,6
12174,70,6
12175,69,2
12176,69,2
12177,69,2
12178,69,2
12179,69,2
12180,70,8
12181,70,6
12182,70,6
12183,70,8
12184,70,8
12185,70,1
12186,70,1
12187,70,8
12188,19,8
12189,31,2
12190,30,9
12191,31,1
12192,31,1
12193,28,8
12194,30,9
12195,43,2
12196,43,2
12197,43,4
12198,43,4
12199,43,1
12200,43,4
12201,31,1
12202,31,1
12203,30,3
12204,49,4
12205,49,3
12206,62,9
12207,62,4
12208,62,9
12209,77,1
12210,77,1
12211,62,6
12212,62,6
12213,62,4
12214,62,3
12215,78,1
12216,73,2
12217,73,1
12218,73,2
12219,73,3
12220,73,3
12221,73,2
12222,73,1
12223,78,1
12224,49,1
12225,31,1
12226,31,2
12227,31,2
12228,31,1
12229,57,4
12230,78,1
12231,49,5
12232,49,6
12233,43,5
12234,78,1
12235,78,1
12236,78,1
12237,31,1
12238,30,2
12239,30,1
12240,30,1
12241,43,6
12242,40,3
12243,40,3
12244,40,4
12245,40,3
12246,40,2
12247,40,4
12248,40,4
12249,40,6
12250,40,3
12251,40,3
12252,40,3
12253,40,3
12254,40,1
12255,62,3
12256,62,4
12257,62,3
12258,62,4
12259,62,2
12260,62,2
12261,62,2
12262,62,4
12263,62,1
12264,62,2
12265,62,2
12266,62,4
12267,62,3
12268,62,2
12269,62,6
12270,62,5
12271,62,3
12272,62,4
12273,62,7
12274,62,1
12275,62,7
12276,62,3
12277,62,3
12278,62,7
12279,62,1
12280,62,2
12281,62,6
12282,62,2
12283,62,2
12284,62,3
12285,62,2
12286,62,8
12287,62,1
12288,62,2
12289,62,1
12290,62,1
12291,62,2
12292,62,1
12293,62,4
12294,62,5
12295,62,2
12296,62,2
12297,62,4
12298,62,1
12299,62,1
12300,62,3
12301,62,2
12302,62,2
12303,62,1
12304,62,1
12305,62,2
12306,62,2
12307,62,2
12308,62,1
12309,62,1
12310,62,1
12311,62,2
12312,62,1
12313,40,5
12314,55,1
12315,55,5
12316,37,3
12317,40,3
12318,40,9
12319,40,7
12320,37,4
12321,40,9
12322,37,9
12323,55,6
12324,55,1
12325,55,2
12326,55,1
12327,55,8
12328,55,5
12329,58,1
12330,55,5
12331,40,6
12332,40,1
12333,40,6
12334,40,2
12335,55,2
12336,55,1
12337,37,9
12338,40,1
12339,37,1
12340,40,1
12341,40,7
12342,40,1
12343,40,1
12344,37,1
12345,40,1
12346,40,5
12347,40,1
12348,40,1
12349,40,6
12350,40,3
12351,40,5
12352,40,10
12353,40,3
12354,40,1
12355,40,5
12356,40,8
12357,37,7
12358,40,6
12359,40,4
12360,38,11
12361,40,10
12362,40,9
12363,38,9
12364,37,9
12365,40,5
12366,40,1
12367,40,1
12368,40,2
12369,40,5
12370,40,8
12371,40,3
12372,37,6
12373,40,3
12374,40,3
12375,40,7
12376,37,6
12377,40,1
12378,40,4
12379,40,6
12380,55,8
12381,55,5
12382,55,2
12383,55,7
12384,55,4
12385,55,1
12386,40,5
12387,40,6
12388,40,3
12389,40,3
12390,37,3
12391,40,5
12392,40,5
12393,40,3
12394,40,6
12395,40,2
12396,37,1
12397,40,10
12398,37,10
12399,40,4
12400,40,1
12401,55,7
12402,40,2
12403,40,3
12404,37,1
12405,38,9
12406,40,7
12407,58,1
12408,55,2
12410,37,5
12411,40,2
12412,40,2
12413,40,2
12414,40,3
12415,40,5
12416,55,6
12417,59,1
12418,55,8
12419,59,3
12420,59,1
12421,55,9
12422,57,3
12423,55,7
12424,55,3
12425,55,2
12426,55,4
12427,55,1
12428,55,4
12429,55,4
12430,55,1
12431,55,5
12432,55,4
12433,59,4
12434,55,4
12435,55,3
12436,40,3
12437,40,2
12438,55,7
12439,55,1
12440,37,6
12442,40,6
12443,40,5
12444,41,6
12445,41,7
12446,40,3
12447,40,7
12448,37,9
12449,40,2
12450,37,2
12451,40,6
12452,37,5
12453,40,7
12454,40,1
12455,37,6
12456,40,1
12457,40,7
12458,40,3
12459,37,11
12460,58,1
12461,55,6
12462,55,6
12463,55,9
12464,58,3
12465,55,9
12466,58,4
12467,60,6
12472,55,10
12473,55,9
12474,58,1
12475,55,8
12476,58,3
12477,55,9
12478,58,4
12479,58,1
12480,40,6
12481,40,4
12482,55,8
12483,55,6
12484,55,3
12485,55,9
12486,58,3
12487,55,9
12488,58,3
12489,58,3
12490,55,3
12491,55,9
12492,59,5
12493,40,6
12494,40,1
12495,40,3
12496,40,3
12497,57,4
12498,55,8
12499,55,2
12500,55,7
12501,55,7
12502,55,1
12503,55,3
12504,55,7
12505,55,1
12506,55,2
12507,55,8
12508,60,1
12509,55,2
12510,55,1
12511,55,4
12512,55,6
12513,55,4
12514,55,6
12515,55,7
12516,55,5
12517,55,1
12518,55,1
12519,57,1
12520,55,4
12521,55,7
12522,55,4
12523,55,7
12524,55,7
12525,55,1
12526,55,7
12527,55,8
12528,55,7
12529,55,2
12530,55,1
12531,55,1
12532,55,1
12533,55,7
12534,55,1
12535,55,1
12536,55,9
12537,55,4
12538,60,4
12539,55,9
12540,55,1
12541,55,9
12542,55,9
12543,55,9
12544,55,9
12545,55,1
12546,55,2
12547,55,4
12548,55,9
12549,55,10
12550,55,10
12551,55,10
12552,55,10
12553,60,5
12554,55,9
12555,55,5
12556,55,4
12557,55,4
12558,55,9
12559,55,3
12560,55,1
12561,55,1
12562,60,1
12563,55,9
12564,55,4
12565,41,7
12566,40,7
12567,40,1
12569,37,7
12570,40,2
12571,40,7
12572,41,5
12573,40,3
12575,40,1
12576,40,2
12577,40,5
12578,40,4
12579,40,1
12580,40,5
12581,40,1
12582,40,3
12583,40,2
12584,40,6
12585,40,2
12586,40,6
12587,40,4
12588,40,7
12589,40,3
12590,40,3
12592,40,3
12593,37,3
12594,37,2
12595,40,3
12596,37,6
12597,40,7
12598,37,4
12599,37,6
12600,40,9
12601,40,1
12602,40,2
12603,40,7
12604,38,5
12605,40,1
12606,37,1
12607,40,5
12608,40,4
12609,40,5
12610,55,8
12611,55,1
12612,55,6
12613,55,8
12614,55,7
12615,40,5
12616,40,6
12617,37,9
12618,40,6
12619,40,6
12620,40,4
12621,40,3
12622,37,1
12623,37,8
12624,40,4
12625,37,9
12626,40,6
12627,37,4
12628,40,5
12629,40,4
12630,40,2
12631,37,6
12632,40,7
12633,55,5
12634,58,3
12635,59,3
12636,55,3
12637,58,3
12638,58,2
12639,55,3
12640,58,3
12641,55,5
12642,40,1
12643,40,1
12644,40,9
12645,40,8
12646,40,2
12647,58,1
12648,37,1
12649,40,6
12650,40,7
12651,40,9
12652,37,7
12653,37,4
12654,37,3
12655,37,3
12656,37,1
12657,37,1
12658,41,3
12659,41,3
12660,41,2
12661,41,7
12662,41,6
12663,37,5
12664,37,3
12665,41,7
12666,41,4
12667,40,1
12668,41,6
12669,41,3
12670,41,6
12671,40,2
12672,41,8
12673,40,1
12674,37,3
12675,40,6
12676,40,9
12677,40,10
12678,37,6
12679,41,7
12680,40,1
12681,37,5
12682,41,3
12683,41,1
12684,41,5
12685,40,1
12686,40,10
12687,40,1
12688,40,2
12689,41,1
12690,41,1
12691,40,8
12692,41,1
12693,41,7
12694,37,1
12695,37,3
12696,37,6
12697,38,6
12698,40,4
12699,40,4
12700,40,3
12701,40,3
12702,41,6
12703,40,5
12704,40,1
12705,40,5
12706,40,2
12707,38,8
12708,37,7
12709,40,6
12710,41,6
12711,40,1
12712,40,3
12713,37,8
12714,40,4
12715,40,6
12716,40,2
12717,40,4
12718,37,9
12719,40,7
12720,40,3
12721,40,1
12722,41,2
12723,40,5
12724,41,3
12725,40,4
12726,75,7
12727,75,9
12728,76,1
12729,76,1
12730,75,8
12731,76,1
12732,75,1
12733,76,1
12734,40,10
12735,37,10
12736,40,2
12737,37,8
12738,38,8
12739,37,7
12740,40,4
12741,40,4
12742,40,7
12743,40,7
12744,37,5
12745,40,8
12746,40,4
12747,40,9
12748,37,10
12749,37,3
12750,40,4
12751,40,6
12752,37,6
12753,40,2
12754,37,6
12755,40,7
12756,40,1
12757,40,7
12758,37,1
12759,40,2
12760,40,4
12761,40,1
12762,39,4
12763,40,8
12764,37,9
12765,38,5
12766,40,6
12767,38,6
12768,40,3
12769,40,1
12770,38,5
12771,38,9
12772,38,6
12773,38,7
12774,40,4
12775,40,6
12776,40,4
12777,55,7
12778,55,6
12779,55,1
12780,40,5
12781,40,7
12782,41,7
12783,40,7
12784,37,4
12785,37,6
12786,40,1
12787,40,6
12788,37,5
12789,37,3
12790,37,4
12791,40,3
12792,40,5
12793,37,8
12794,40,3
12795,55,9
12796,55,9
12797,55,9
12798,55,1
12799,55,1
12800,55,3
12801,58,3
12803,38,9
12804,37,10
12805,40,11
12806,37,9
12807,40,8
12808,37,10
12809,40,8
12810,41,8
12811,40,9
12812,40,9
12813,40,6
12814,40,10
12815,38,7
12816,37,9
12817,40,9
12818,40,3
12819,37,5
12820,37,7
12821,37,1
12822,40,7
12823,40,6
12824,40,2
12825,37,3
12826,40,8
12827,40,8
12828,40,10
12829,38,10
12830,38,9
12831,37,9
12832,41,7
12833,40,9
12834,37,4
12835,40,8
12836,40,6
12837,37,6
12838,40,5
12839,40,9
12840,40,8
12841,37,6
12842,40,2
12843,40,1
12844,40,4
12845,37,7
12846,37,1
12847,37,3
12848,40,8
12849,40,2
12850,37,1
12851,55,1
12852,37,1
12853,40,1
12854,40,1
12855,58,3
12856,37,2
12857,40,1
12858,38,9
12859,37,7
12860,40,10
12861,40,2
12862,40,2
12863,40,4
12864,40,2
12865,40,3
12866,37,3
12867,58,1
12868,40,3
12869,37,2
12870,40,2
12871,37,5
12872,40,5
12873,37,4
12874,40,7
12875,37,6
12876,37,6
12877,37,1
12878,40,7
12879,40,3
12880,37,1
12881,40,5
12882,37,5
12883,40,5
12884,37,2
12885,40,3
12886,40,3
12887,40,3
12888,40,2
12889,55,7
12891,55,1
12892,55,5
12893,55,5
12894,58,1
12895,55,7
12896,40,3
12897,40,6
12898,40,2
12899,40,5
12900,41,8
12901,37,9
12902,40,1
12903,37,4
12904,37,2
12905,37,8
12906,41,8
12907,41,8
12908,40,8
12909,40,1
12910,37,5
12911,40,5
12912,41,10
12913,40,4
12914,37,6
12915,40,4
12916,37,5
12917,41,10
12918,40,1
12919,37,3
12921,37,3
12922,40,3
12923,37,6
12924,40,5
12925,40,6
12926,37,10
12927,40,8
12928,40,1
12929,55,4
12930,55,4
12931,55,4
12932,40,5
12933,40,9
12934,40,1
12935,37,8
12936,41,5
12937,40,7
12938,40,8
12939,37,8
12940,40,5
12941,40,1
12942,40,5
12943,40,5
12944,37,7
12945,37,2
12946,40,6
12947,40,9
12948,37,4
12949,37,3
12950,40,1
12951,40,2
12952,40,3
12953,55,7
12954,55,6
12955,55,6
12956,55,4
12957,55,5
12958,55,8
12959,55,3
12960,55,1
12962,55,6
12963,55,6
12964,55,9
12965,55,7
12966,59,3
12967,55,9
12968,55,1
12969,55,1
12970,55,10
12971,58,1
12972,55,9
12973,58,1
12974,55,9
12975,55,1
12976,55,1
12977,55,9
12978,55,1
12979,55,9
12980,58,1
12981,55,2
12982,37,2
12983,40,2
12984,55,5
12985,55,3
12986,55,4
12987,55,4
12988,55,5
12989,55,1
12990,55,8
12991,59,4
12992,55,4
12993,55,1
12994,55,2
12995,59,1
12996,40,3
12997,40,4
12998,40,4
12999,40,3
13000,40,1
13001,40,3
13002,40,3
13003,40,3
13004,40,7
13005,37,5
13006,38,5
13007,40,3
13008,40,5
13009,37,3
13010,37,8
13011,40,4
13012,40,1
13013,40,8
13014,38,3
13015,37,5
13016,40,5
13017,40,3
13018,40,6
13019,40,4
13020,55,8
13021,58,1
13022,55,4
13023,55,8
13024,55,4
13025,55,8
13026,58,4
13027,55,8
13028,55,9
13029,58,3
13030,58,3
13031,40,1
13032,55,3
13033,40,5
13034,40,1
13035,40,8
13036,38,9
13037,37,8
13038,40,5
13039,40,9
13040,38,9
13041,37,9
13042,40,3
13043,40,3
13044,40,2
13045,40,4
13046,37,9
13048,40,9
13049,55,1
13050,59,2
13051,40,6
13052,40,6
13053,40,6
13054,40,6
13055,40,6
13056,40,3
13057,37,8
13058,40,10
13059,40,5
13060,40,5
13061,55,5
13062,55,4
13063,55,3
13064,58,1
13065,55,9
13066,37,8
13067,40,4
13068,38,3
13069,2,1
13070,2,1
13071,3,10
13072,57,1
13073,57,2
13074,57,1
13075,19,9
13076,23,6
13077,30,1
13078,30,2
13079,49,3
13080,54,1
13081,57,2
13082,31,1
13083,31,1
13084,43,1
13085,43,6
13086,62,8
13087,43,4
13088,43,1
13089,43,2
13090,69,1
13091,36,1
13092,36,1
13093,36,1
13094,36,1
13095,36,1
13097,34,1
13098,34,1
13099,34,1
13100,73,6
13101,4,7
13102,4,9
13103,69,1
13104,65,9
13105,65,9
13106,69,1
13107,43,2
13108,43,3
13109,62,1
13110,62,4
13111,62,2
13112,62,2
13113,62,2
13114,61,2
13115,43,1
13116,43,1
13117,57,3
13118,57,4
13119,57,4
13120,57,4
13121,43,3
13122,61,8
13123,61,5
13124,62,4
13125,62,3
13126,62,1
13127,62,2
13128,62,2
13129,62,2
13130,57,3
13131,43,2
13132,57,4
13133,57,3
13134,57,3
13135,57,2
13136,57,3
13137,57,3
13138,28,8
13139,28,7
13140,30,8
13141,30,4
13142,28,7
13143,30,1
13144,30,10
13145,30,2
13146,30,2
13147,30,9
13148,30,2
13149,30,1
13150,30,1
13151,30,10
13152,30,1
13153,30,4
13154,30,6
13155,30,6
13156,30,8
13157,30,7
13158,30,9
13159,30,10
13160,43,3
13161,43,5
13162,57,4
13163,57,3
13164,43,1
13165,57,3
13166,57,4
13167,57,3
13168,43,5
13169,43,3
13170,43,3
13171,43,5
13172,43,5
13173,31,1
13174,43,3
13175,43,4
13176,49,5
13177,49,2
13178,19,5
13179,31,1
13180,30,5
13181,69,1
13182,69,1
13183,69,1
13184,57,3
13185,40,3
13186,40,8
13187,43,5
13188,43,4
13189,46,2
13190,46,1
13191,31,1
13192,31,1
13193,31,1
13194,43,3
13195,43,3
13196,43,3
13197,78,1
13198,31,1
13199,69,1
13200,69,1
13201,69,1
13202,69,2
13203,64,3
13204,64,5
13205,64,9
13206,69,3
13207,30,1
13208,47,2
13210,47,5
13211,47,4
13212,47,4
13213,47,5
13214,47,7
13215,47,2
13216,47,5
13217,47,6
13218,47,6
13219,47,1
13220,47,3
13221,47,2
13222,47,2
13223,47,1
13224,47,3
13225,47,3
13226,47,2
13227,47,1
13228,47,3
13229,47,3
13230,47,3
13233,47,5
13234,47,3
13235,47,4
13236,47,4
13237,47,6
13238,47,4
13239,47,6
13240,47,6
13241,47,7
13243,47,1
13244,47,2
13245,47,1
13246,47,8
13247,47,6
13248,47,4
13252,47,3
13253,47,2
13254,47,2
13255,47,3
13256,47,3
13258,47,3
13259,47,1
13260,47,3
13261,47,3
13262,47,3
13265,47,4
13266,47,4
13267,47,5
13268,47,3
13269,47,3
13270,47,3
13272,47,4
13274,47,3
13276,47,2
13277,47,4
13278,47,7
13279,47,4
13280,47,1
13281,47,6
13282,47,2
13283,47,1
13285,47,6
13286,47,7
13287,47,5
13288,47,2
13289,47,1
13290,47,4
13291,47,3
13292,47,5
13293,47,1
13294,47,6
13296,47,1
13297,47,2
13298,47,2
13299,47,4
13300,47,5
13301,47,5
13302,47,5
13304,47,2
13305,47,1
13306,47,2
13307,47,2
13308,47,7
13311,47,3
13312,47,3
13314,47,2
13315,47,2
13316,47,1
13317,47,4
13318,47,1
13319,47,1
13320,47,1
13321,47,1
13322,47,1
13323,47,4
13324,47,2
13325,47,2
13326,47,1
13327,47,1
13328,47,5
13329,47,4
13330,47,3
13331,47,6
13332,47,5
13333,47,2
13334,47,5
13335,47,2
13336,47,2
13337,47,2
13339,47,6
13340,47,7
13341,54,1
13342,54,1
13343,54,1
13344,82,4
13345,82,6
13346,81,4
13347,81,2
13348,82,1
13349,81,1
13350,82,4
13351,82,4
13352,81,4
13353,82,2
13354,82,4
13355,81,4
13356,81,1
13357,82,2
13358,81,1
13359,54,1
13360,49,2
13361,49,1
13362,49,5
13363,49,7
13364,49,1
13365,49,1
13366,49,1
13367,49,4
13368,49,1
13369,49,2
13370,49,7
13371,49,1
13372,49,1
13373,49,2
13374,49,3
13375,49,2
13376,49,2
13377,49,1
13378,49,1
13379,49,1
13380,49,4
13381,49,5
13382,49,2
13383,49,4
13384,49,3
13385,49,6
13386,49,1
13387,49,5
13388,49,2
13389,49,1
13390,49,1
13391,49,1
13393,15,8
13395,15,8
13396,15,8
13397,15,9
13398,15,8
13399,15,9
13400,15,8
13401,16,9
13403,16,2
13404,16,10
13405,16,9
13406,16,8
13407,16,6
13408,15,6
13409,19,7
13410,28,9
13411,2,7
13412,31,1
13413,19,9
13414,2,1
13415,22,4
13416,19,7
13417,28,9
13418,28,9
13419,28,8
13420,14,8
13421,14,8
13422,14,9
13423,14,8
13424,14,2
13425,14,9
13426,14,7
13427,14,5
13428,14,7
13429,14,9
13430,14,7
13431,14,8
13432,14,7
13433,11,3
13434,11,1
13435,11,7
13436,11,8
13437,11,5
13438,11,7
13439,11,9
13440,12,7
13441,12,9
13442,12,9
13443,12,9
13444,12,9
13448,12,2
13449,12,4
13450,19,9
13451,15,9
13452,23,6
13453,21,1
13454,21,1
13455,21,1
13456,2,4
13457,19,7
13458,23,6
13459,2,8
13460,21,10
13461,21,1
13462,15,3
13463,19,6
13464,23,7
13465,14,7
13466,14,7
13467,14,8
13468,11,1
13469,11,2
13470,11,1
13471,11,3
13472,11,1
13473,11,2
13474,11,1
13475,11,1
13476,11,2
13477,11,3
13478,11,8
13479,11,7
13480,11,8
13481,11,8
13482,11,6
13483,11,8
13484,11,9
13485,11,8
13486,11,8
13487,11,7
13488,11,8
13489,11,8
13490,11,9
13491,11,9
13492,11,8
13493,11,8
13494,11,8
13495,11,6
13496,11,5
13497,11,6
13498,12,9
13499,12,6
13500,13,1
13501,13,4
13502,13,2
13503,12,1
13504,2,1
13505,33,9
13506,2,1
13507,31,2
13508,2,7
13509,19,7
13510,2,9
13511,19,9
13512,19,8
13513,31,1
13514,45,1
13515,2,9
13516,2,9
13517,2,9
13518,19,9
13519,69,2
13520,23,7
13521,23,9
13522,23,8
13523,78,1
13524,69,2
13525,16,8
13526,16,1
13527,16,7
13528,16,1
13529,7,2
13530,16,1
13531,16,1
13532,12,3
13533,16,1
13534,2,1
13535,2,2
13536,2,1
13537,30,3
13538,62,3
13539,62,4
13540,62,1
13541,67,4
13542,67,8
13543,67,3
13544,67,4
13545,69,1
13546,76,1
13547,49,2
13548,69,5
13549,69,3
13550,69,4
13551,69,4
13552,72,3
13553,61,2
13554,61,1
13555,61,1
13556,61,7
13557,61,7
13560,61,10
13561,61,3
13562,75,1
13563,30,8
13564,57,1
13565,57,2
13566,30,1
13567,30,1
13568,30,5
13569,30,9
13570,31,1
13571,31,1
13572,30,9
13573,43,4
13574,61,1
13575,19,1
13576,23,4
13577,62,8
13578,61,1
13579,61,1
13580,61,1
13581,61,1
13582,61,2
13583,61,2
13584,61,1
13585,61,4
13586,61,2
13587,61,2
13588,61,2
13589,61,1
13590,61,1
13591,61,2
13592,61,3
13593,61,2
13594,61,3
13595,43,1
13596,62,1
13597,71,1
13598,71,3
13599,57,3
13600,28,1
13601,66,3
13602,66,4
13603,66,2
13604,31,1
13605,57,4
13606,57,4
13607,57,4
13608,57,1
13609,57,5
13610,57,5
13611,31,1
13612,69,4
13613,69,7
13614,69,4
13615,69,5
13616,69,10
13617,69,5
13618,69,7
13619,69,10
13620,69,5
13621,69,5
13622,69,6
13623,69,7
13624,69,8
13625,69,6
13626,69,8
13627,69,8
13628,69,8
13629,69,5
13630,69,2
13631,69,1
13632,69,1
13633,69,1
13634,69,2
13635,69,2
13636,69,2
13637,69,2
13638,69,1
13639,69,3
13640,69,3
13641,69,4
13642,69,2
13643,69,3
13644,69,3
13645,69,1
13646,69,3
13647,69,1
13648,69,1
13649,69,3
13650,69,2
13651,69,3
13652,69,2
13653,69,2
13654,69,1
13655,69,3
13656,69,2
13657,69,1
13658,69,2
13659,69,3
13660,69,1
13661,69,6
13662,69,1
13663,69,3
13664,69,3
13665,69,2
13666,69,2
13667,69,1
13668,69,2
13669,69,4
13670,69,4
13671,69,2
13672,69,3
13673,69,3
13674,69,3
13675,69,8
13676,69,4
13677,69,4
13678,69,3
13679,69,4
13680,69,4
13681,69,1
13682,69,3
13683,69,4
13684,69,1
13685,69,3
13686,69,2
13687,69,6
13688,69,4
13689,69,2
13690,69,4
13691,69,1
13692,69,2
13693,69,2
13694,69,4
13695,69,5
13696,69,5
13697,69,8
13698,69,7
13699,69,6
13700,69,7
13701,69,7
13702,69,5
13703,69,6
13704,69,5
13705,69,4
13706,69,7
13707,69,8
13708,69,6
13709,69,7
13710,69,5
13711,69,2
13712,69,4
13713,69,1
13714,69,2
13715,69,3
13716,69,7
13717,69,8
13718,69,7
13719,69,9
13720,69,7
13721,69,8
13722,69,8
13723,69,8
13724,69,8
13725,69,8
13726,69,7
13727,69,8
13728,69,8
13729,69,1
13730,69,1
13731,57,3
13732,31,1
13733,30,7
13734,31,1
13735,21,10
13736,21,10
13737,69,1
13738,69,1
13739,57,4
13740,57,1
13741,19,10
13742,70,3
13743,70,2
13744,70,2
13746,70,3
13747,70,3
13748,70,4
13749,28,1
13750,31,1
13751,61,1
13752,61,1
13753,9,4
13754,9,3
13755,57,4
13756,41,3
13757,41,3
13758,41,2
13759,41,2
13760,41,2
13761,41,2
13762,41,2
13763,41,2
13764,41,2
13765,41,2
13766,41,2
13767,41,3
13768,41,3
13769,40,2
13770,40,4
13771,40,2
13772,40,3
13773,40,3
13774,40,3
13775,40,2
13776,40,2
13777,40,3
13778,40,3
13779,40,3
13780,40,2
13781,40,4
13782,40,3
13783,40,6
13784,40,7
13785,37,9
13786,40,7
13787,40,8
13788,59,3
13789,55,7
13790,40,5
13791,37,4
13792,40,3
13793,40,2
13794,40,3
13795,40,3
13796,37,3
13797,55,9
13798,58,1
13799,40,1
13800,55,2
13801,40,1
13802,40,8
13803,37,8
13806,40,5
13807,37,6
13808,40,3
13809,37,8
13810,37,8
13811,40,10
13812,40,8
13813,40,1
13814,55,7
13815,55,1
13816,55,8
13817,40,8
13818,37,6
13819,40,6
13820,38,6
13821,37,7
13822,40,7
13823,40,7
13824,40,7
13825,38,8
13826,37,9
13827,40,8
13828,40,9
13829,40,8
13830,37,4
13831,40,6
13832,40,6
13833,37,6
13834,40,9
13835,40,5
13836,37,5
13837,40,8
13838,37,3
13839,40,5
13840,37,2
13841,41,5
13842,40,5
13843,40,3
13844,40,1
13845,37,2
13847,38,7
13848,40,1
13849,41,5
13850,37,9
13851,40,11
13852,38,10
13853,37,8
13854,41,9
13855,37,3
13856,40,9
13857,55,1
13858,40,1
13859,40,8
13860,37,8
13861,40,4
13862,40,3
13863,37,2
13864,40,6
13865,58,3
13866,58,1
13867,55,9
13868,55,8
13869,55,8
13870,55,8
13871,40,6
13872,37,6
13873,37,9
13874,40,6
13875,41,6
13876,55,4
13877,55,1
13878,55,9
13879,59,4
13880,55,9
13881,55,10
13882,59,1
13883,55,7
13884,59,4
13885,55,1
13886,55,1
13887,58,1
13888,55,9
13889,55,9
13890,55,9
13891,59,3
13892,59,3
13893,55,8
13894,55,9
13895,55,5
13896,55,8
13897,55,4
13898,55,5
13899,59,4
13900,58,3
13901,55,9
13902,59,1
13903,55,9
13904,58,3
13905,55,7
